airport_id,name,city,country,iata,icao,timezone,dst,tz_database_time_zone,type,source,lat/lon
11763,Nejanilini Lake Airport,Nejanilini Lake,Canada,\N,CYNN,\N,\N,\N,airport,OurAirports,"59.4874992371, -97.78029632570001"
11764,Owen Sound / Billy Bishop Regional Airport,Owen Sound,Canada,YOS,CYOS,\N,\N,\N,airport,OurAirports,"44.5903015137, -80.8375015259"
11765,Port Hawkesbury Airport,Port Hawkesbury,Canada,YPS,CYPD,\N,\N,\N,airport,OurAirports,"45.6567001343, -61.3680992126"
11766,St Thomas Municipal Airport,St Thomas,Canada,YQS,CYQS,\N,\N,\N,airport,OurAirports,"42.77000045776367, -81.11080169677734"
11767,Ottawa / Rockcliffe Airport,Ottawa,Canada,YRO,CYRO,\N,\N,\N,airport,OurAirports,"45.4603004456, -75.64610290530001"
11768,Ottawa / Carp Airport,Ottawa,Canada,YRP,CYRP,\N,\N,\N,airport,OurAirports,"45.3191986084, -76.0222015381"
11769,Smiths Falls-Montague (Russ Beach) Airport,Smiths Falls,Canada,YSH,CYSH,\N,\N,\N,airport,OurAirports,"44.94580078125, -75.94059753417969"
11770,St Leonard Airport,St Leonard,Canada,YSL,CYSL,\N,\N,\N,airport,OurAirports,"47.157501220703125, -67.83470153808594"
11771,Virden/R.J. (Bob) Andrew Field Regional Aerodrome,Virden,Canada,YVD,CYVD,\N,\N,\N,airport,OurAirports,"49.8782997131, -100.917999268"
11772,Vernon Airport,Vernon,Canada,YVE,CYVK,\N,\N,\N,airport,OurAirports,"50.24810028076172, -119.33100128173828"
11773,Beaver Creek Airport,Beaver Creek,Canada,YXQ,CYXQ,\N,\N,\N,airport,OurAirports,"62.410301208496094, -140.86700439453125"
11774,Salmon Arm Airport,Salmon Arm,Canada,YSN,CZAM,\N,\N,\N,airport,OurAirports,"50.682802, -119.228996"
11775,Kelsey Airport,Kelsey,Canada,KES,CZEE,\N,\N,\N,airport,OurAirports,"56.0374984741, -96.50969696039999"
11776,Pukatawagan Airport,Pukatawagan,Canada,XPK,CZFG,\N,\N,\N,airport,OurAirports,"55.7491989136, -101.26599884"
11777,Grand Forks Airport,Grand Forks,Canada,ZGF,CZGF,\N,\N,\N,airport,OurAirports,"49.01559829711914, -118.43099975585938"
11778,Jenpeg Airport,Jenpeg,Canada,ZJG,CZJG,\N,\N,\N,airport,OurAirports,"54.51890182495117, -98.04609680175781"
11779,Thicket Portage Airport,Thicket Portage,Canada,YTD,CZLQ,\N,\N,\N,airport,OurAirports,"55.31890106201172, -97.70780181884766"
11780,Pikwitonei Airport,Pikwitonei,Canada,PIW,CZMN,\N,\N,\N,airport,OurAirports,"55.58890151977539, -97.16419982910156"
11781,Poplar River Airport,Poplar River,Canada,XPP,CZNG,\N,\N,\N,airport,OurAirports,"52.9965258788, -97.2741937637"
11782,Pincher Creek Airport,Pincher Creek,Canada,WPC,CZPC,\N,\N,\N,airport,OurAirports,"49.520599365200006, -113.997001648"
11783,Stewart Airport,Stewart,Canada,ZST,CZST,\N,\N,\N,airport,OurAirports,"55.935410448, -129.982434511"
11784,Ignace Municipal Airport,Ignace,Canada,ZUC,CZUC,\N,\N,\N,airport,OurAirports,"49.4296989440918, -91.7177963256836"
11785,Neubrandenburg Airport,Neubrandenburg,Germany,FNB,EDBN,\N,\N,\N,airport,OurAirports,"53.6022, 13.306"
11786,Airport Bamberg-Breitenau,Bamberg,Germany,\N,EDQA,\N,\N,\N,airport,OurAirports,"49.920403, 10.914233"
11787,Zerbst Airport,Zerbst/Anhalt,Germany,\N,EDUZ,\N,\N,\N,airport,OurAirports,"52.000831604003906, 12.148611068725586"
11788,RAF Spadeadam,Spadeadam,United Kingdom,\N,EGOM,\N,\N,\N,airport,OurAirports,"55.0499992371, -2.54999995232"
11789,RAF Kinloss,Kinloss,United Kingdom,FSS,EGQK,\N,\N,\N,airport,OurAirports,"57.6493988037, -3.56064009666"
11790,Biała Podlaska Airfield,Biała Podlaska,Poland,BXP,EPBP,\N,\N,\N,airport,OurAirports,"52.00078, 23.1325278"
11791,Cewice Military Airport,Lębork,Poland,\N,EPCE,\N,\N,\N,airport,OurAirports,"54.416000366199995, 17.763299942"
11792,Deblin Military Air Base,Dęblin,Poland,\N,EPDE,\N,\N,\N,airport,OurAirports,"51.551399231, 21.8936004639"
11793,Leczyca Military Air Base,Leczyca,Poland,\N,EPLY,\N,\N,\N,airport,OurAirports,"52.004699707, 19.1455993652"
11794,Minsk Mazowiecki Military Air Base,,Poland,\N,EPMM,\N,\N,\N,airport,OurAirports,"52.1954994202, 21.6558990479"
11795,Powidz Military Air Base,,Poland,\N,EPPW,\N,\N,\N,airport,OurAirports,"52.3793983459, 17.8539009094"
11796,Tomaszow Mazowiecki Military Air Base,Tomaszów Mazowiecki,Poland,\N,EPTM,\N,\N,\N,airport,OurAirports,"51.584400177, 20.0977993011"
11797,Björkvik Air Base,Björkvik,Sweden,\N,ESKX,\N,\N,\N,airport,OurAirports,"58.79079818725586, 16.571199417114258"
11798,Ljungbyhed Airport,Ljungbyhed,Sweden,\N,ESTL,\N,\N,\N,airport,OurAirports,"56.082801818847656, 13.212499618530273"
11799,Daugavpils Intrenational Airport,Daugavpils,Latvia,DGP,EVDA,\N,\N,\N,airport,OurAirports,"55.944721221900004, 26.6650009155"
11800,Jēkabpils Air Base,Jēkabpils,Latvia,\N,EVKA,\N,\N,\N,airport,OurAirports,"56.534698, 25.8925"
11801,Jūrmala Airport,Tukums,Latvia,\N,EVTA,\N,\N,\N,airport,OurAirports,"56.9422, 23.2239"
11802,Kėdainiai Air Base,Kėdainiai,Lithuania,\N,EYKD,\N,\N,\N,airport,OurAirports,"55.31169891357422, 23.95639991760254"
11803,Lime Acres Finsch Mine Airport,Lime Acres,South Africa,LMR,FALC,\N,\N,\N,airport,OurAirports,"-28.36009979248047, 23.43910026550293"
11804,Sua Pan Airport,Sowa,Botswana,SXN,FBSN,\N,\N,\N,airport,OurAirports,"-20.5534, 26.115801"
11805,Lusaka City Airport,Lusaka,Zambia,\N,FLLC,\N,\N,\N,airport,OurAirports,"-15.4138002396, 28.3306999207"
11806,Sumbe Airport,Sumbe,Angola,NDD,FNSU,\N,\N,\N,airport,OurAirports,"-11.167900085449219, 13.84749984741211"
11807,Mangochi Airport,Mangochi,Malawi,MAI,FWMG,\N,\N,\N,airport,OurAirports,"-14.482999801635742, 35.266998291015625"
11808,Arandis Airport,Arandis,Namibia,ADI,FYAR,\N,\N,\N,airport,OurAirports,"-22.462200164794922, 14.979999542236328"
11809,Mariental Airport,Mariental,Namibia,\N,FYML,\N,\N,\N,airport,OurAirports,"-24.60540008544922, 17.925399780273438"
11810,Almaza Air Force Base,Cairo,Egypt,\N,HEAZ,\N,\N,\N,airport,OurAirports,"30.091800689697266, 31.360000610351562"
11811,Beni Suef Air Base,Beni Suef,Egypt,\N,HEBS,\N,\N,\N,airport,OurAirports,"29.20829963684082, 31.016599655151367"
11812,Jiyanklis Air Base,Jiyanklis,Egypt,\N,HEGS,\N,\N,\N,airport,OurAirports,"30.819799423217773, 30.191200256347656"
11813,Merowe New Airport,Merowe,Sudan,MWE,HSMN,\N,\N,\N,airport,OurAirports,"18.4433333333, 31.8433333333"
11814,St Louis Regional Airport,Alton/St Louis,United States,ALN,KALN,\N,\N,\N,airport,OurAirports,"38.89030075069999, -90.0459976196"
11815,Chandler Field,Alexandria,United States,AXN,KAXN,\N,\N,\N,airport,OurAirports,"45.8662986755, -95.39469909670001"
11816,Columbus Municipal Airport,Columbus,United States,CLU,KBAK,\N,\N,\N,airport,OurAirports,"39.2619018555, -85.8963012695"
11817,Curtis Field,Brady,United States,BBD,KBBD,\N,\N,\N,airport,OurAirports,"31.1793003082, -99.3238983154"
11818,Eastern Sierra Regional Airport,Bishop,United States,BIH,KBIH,\N,\N,\N,airport,OurAirports,"37.3731002808, -118.363998413"
11819,Baker City Municipal Airport,Baker City,United States,BKE,KBKE,\N,\N,\N,airport,OurAirports,"44.837299346900004, -117.808998108"
11820,Miley Memorial Field,Big Piney,United States,BPI,KBPI,\N,\N,\N,airport,OurAirports,"42.58509827, -110.1110001"
11821,Ozark Regional Airport,Mountain Home,United States,WMH,KBPK,\N,\N,\N,airport,OurAirports,"36.3689002991, -92.47049713130001"
11822,W K Kellogg Airport,Battle Creek,United States,BTL,KBTL,\N,\N,\N,airport,OurAirports,"42.307300567599995, -85.2515029907"
11823,Burley Municipal Airport,Burley,United States,BYI,KBYI,\N,\N,\N,airport,OurAirports,"42.542598724399994, -113.772003174"
11824,Northeast Iowa Regional Airport,Charles City,United States,CCY,KCCY,\N,\N,\N,airport,OurAirports,"43.0726013184, -92.6108016968"
11825,Chanute Martin Johnson Airport,Chanute,United States,CNU,KCNU,\N,\N,\N,airport,OurAirports,"37.668800354, -95.4850997925"
11826,Jacksonville Executive at Craig Airport,Jacksonville,United States,CRG,KCRG,\N,\N,\N,airport,OurAirports,"30.3362998962, -81.51439666750001"
11827,Crossville Memorial Whitson Field,Crossville,United States,CSV,KCSV,\N,\N,\N,airport,OurAirports,"35.9513015747, -85.08499908450001"
11828,Davison Army Air Field,Fort Belvoir,United States,DAA,KDAA,\N,\N,\N,airport,OurAirports,"38.715000152600005, -77.1809997559"
11829,Barstow Daggett Airport,Daggett,United States,DAG,KDAG,\N,\N,\N,airport,OurAirports,"34.85369873, -116.7870026"
11830,Deming Municipal Airport,Deming,United States,DMN,KDMN,\N,\N,\N,airport,OurAirports,"32.262298584, -107.721000671"
11831,Desert Rock Airport,Mercury,United States,DRA,KDRA,\N,\N,\N,airport,OurAirports,"36.6194, -116.032997"
11832,Needles Airport,Needles,United States,EED,KEED,\N,\N,\N,airport,OurAirports,"34.7663002014, -114.623001099"
11833,Duke Field,Crestview,United States,EGI,KEGI,\N,\N,\N,airport,OurAirports,"30.65040016, -86.52290344"
11834,Murray Field,Eureka,United States,EKA,KEKA,\N,\N,\N,airport,OurAirports,"40.803398132299996, -124.112998962"
11835,San Marcos Municipal Airport,San Marcos,United States,HYI,KHYI,\N,\N,\N,airport,OurAirports,"29.8927001953125, -97.86299896240234"
11836,Sawyer County Airport,Hayward,United States,HYR,KHYR,\N,\N,\N,airport,OurAirports,"46.025199890100005, -91.44429779050002"
11837,Kimble County Airport,Junction,United States,JCT,KJCT,\N,\N,\N,airport,OurAirports,"30.5112991333, -99.7634963989"
11838,Monticello Municipal Ellis Field,Monticello,United States,LLQ,KLLQ,\N,\N,\N,airport,OurAirports,"33.6385994, -91.75099945"
11839,Derby Field,Lovelock,United States,LOL,KLOL,\N,\N,\N,airport,OurAirports,"40.0663986206, -118.565002441"
11840,Mobridge Municipal Airport,Mobridge,United States,MBG,KMBG,\N,\N,\N,airport,OurAirports,"45.54650116, -100.4079971"
11841,Mc Comb/Pike County Airport/John E Lewis Field,Mc Comb,United States,MCB,KMCB,\N,\N,\N,airport,OurAirports,"31.17849922, -90.47190094"
11842,Southern Illinois Airport,Carbondale/Murphysboro,United States,MDH,KMDH,\N,\N,\N,airport,OurAirports,"37.778099060058594, -89.25199890136719"
11843,Mc Entire Joint National Guard Base,Eastover,United States,MMT,KMMT,\N,\N,\N,airport,OurAirports,"33.92079926, -80.80130005"
11844,Brunswick Executive Airport,Brunswick,United States,NHZ,KNHZ,\N,\N,\N,airport,OurAirports,"43.89220047, -69.93859863"
11845,Naval Station Mayport (Admiral David L. Mcdonald Field),Mayport,United States,NRB,KNRB,\N,\N,\N,airport,OurAirports,"30.39109993, -81.42469788"
11846,Orangeburg Municipal Airport,Orangeburg,United States,OGB,KOGB,\N,\N,\N,airport,OurAirports,"33.456798553467, -80.859497070312"
11847,Columbus Municipal Airport,Columbus,United States,OLU,KOLU,\N,\N,\N,airport,OurAirports,"41.44800186, -97.34259796"
11848,Ottumwa Regional Airport,Ottumwa,United States,OTM,KOTM,\N,\N,\N,airport,OurAirports,"41.10660172, -92.44789886"
11849,Cairns AAF (Fort Rucker) Air Field,Fort Rucker/Ozark,United States,OZR,KOZR,\N,\N,\N,airport,OurAirports,"31.27569962, -85.71340179"
11850,Ralph Wenz Field,Pinedale,United States,PWY,KPNA,\N,\N,\N,airport,OurAirports,"42.79550171, -109.8069992"
11851,Dutchess County Airport,Poughkeepsie,United States,POU,KPOU,\N,\N,\N,airport,OurAirports,"41.6265983581543, -73.88420104980469"
11852,New Richmond Regional Airport,New Richmond,United States,RNH,KRNH,\N,\N,\N,airport,OurAirports,"45.14830017, -92.5381012"
11853,Russell Municipal Airport,Russell,United States,RSL,KRSL,\N,\N,\N,airport,OurAirports,"38.872100830078, -98.811798095703"
11854,Redwood Falls Municipal Airport,Redwood Falls,United States,RWF,KRWF,\N,\N,\N,airport,OurAirports,"44.54719925, -95.08229828"
11855,Salinas Municipal Airport,Salinas,United States,SNS,KSNS,\N,\N,\N,airport,OurAirports,"36.662799835205, -121.60600280762"
11856,Sonora Municipal Airport,Sonora,United States,SOA,KSOA,\N,\N,\N,airport,OurAirports,"30.585699081421, -100.6490020752"
11857,Saline County Regional Airport,Benton,United States,SUZ,KSUZ,\N,\N,\N,airport,OurAirports,"34.59059906, -92.47940063"
11858,Tonopah Airport,Tonopah,United States,TPH,KTPH,\N,\N,\N,airport,OurAirports,"38.06019974, -117.086998"
11859,Aurora State Airport,Aurora,United States,UAO,KUAO,\N,\N,\N,airport,OurAirports,"45.247100830078125, -122.7699966430664"
11860,Ukiah Municipal Airport,Ukiah,United States,UKI,KUKI,\N,\N,\N,airport,OurAirports,"39.125999450684, -123.20099639893"
11861,University Oxford Airport,Oxford,United States,UOX,KUOX,\N,\N,\N,airport,OurAirports,"34.384300231934, -89.536796569824"
11862,Huntsville Regional Airport,Huntsville,United States,HTV,KUTS,\N,\N,\N,airport,OurAirports,"30.7469005585, -95.5871963501"
11863,Miller Field,Valentine,United States,VTN,KVTN,\N,\N,\N,airport,OurAirports,"42.85779953, -100.5479965"
11864,Winnemucca Municipal Airport,Winnemucca,United States,WMC,KWMC,\N,\N,\N,airport,OurAirports,"40.8965988159, -117.805999756"
11865,West Woodward Airport,Woodward,United States,WWR,KWWR,\N,\N,\N,airport,OurAirports,"36.438, -99.5226667"
11866,Cape Canaveral AFS Skid Strip,Cocoa Beach,United States,XMR,KXMR,\N,\N,\N,airport,OurAirports,"28.4675998688, -80.56659698490002"
11867,Homey (Area 51) Airport,Groom Lake,United States,\N,KXTA,\N,\N,\N,airport,OurAirports,"37.23500061035156, -115.81099700927734"
11868,Zanesville Municipal Airport,Zanesville,United States,ZZV,KZZV,\N,\N,\N,airport,OurAirports,"39.9444007874, -81.89209747310001"
11869,Gjadër Air Base,Gjadër,Albania,\N,LAGJ,\N,\N,\N,airport,OurAirports,"41.895199, 19.5987"
11870,Kukës Airport,Kukës,Albania,\N,LAKU,\N,\N,\N,airport,OurAirports,"42.033699035599994, 20.4158992767"
11871,Kuçovë Air Base,Kuçovë,Albania,\N,LAKV,\N,\N,\N,airport,OurAirports,"40.77190017700195, 19.901899337768555"
11872,Vlorë Air Base,Vlorë,Albania,\N,LAVL,\N,\N,\N,airport,OurAirports,"40.47610092163086, 19.474199295043945"
11873,Uzundzhovo Air Base,Haskovo,Bulgaria,\N,LBHS,\N,\N,\N,airport,OurAirports,"41.97639846801758, 25.589799880981445"
11874,Gabrovnitsa Air Base,Gabrovnitsa,Bulgaria,\N,LBMG,\N,\N,\N,airport,OurAirports,"43.5443000793457, 23.272499084472656"
11875,Graf Ignatievo Air Base,Graf Ignatievo,Bulgaria,\N,LBPG,\N,\N,\N,airport,OurAirports,"42.290401458740234, 24.714000701904297"
11876,Dolna Mitropoliya Air Base,Dolna Mitropoliya,Bulgaria,\N,LBPL,\N,\N,\N,airport,OurAirports,"43.451401, 24.5028"
11877,Balchik Air Base,Balchik,Bulgaria,\N,LBWB,\N,\N,\N,airport,OurAirports,"43.42380142211914, 28.181299209594727"
11878,Cuatro Vientos Airport,Madrid,Spain,ECV,LECU,\N,\N,\N,airport,OurAirports,"40.370700836199994, -3.7851400375399997"
11879,Castellón-Costa Azahar Airport,Castellón de la Plana,Spain,CDT,LEDS,\N,\N,\N,airport,OurAirports,"40.213889, 0.073333"
11880,Teruel Airport,Teruel,Spain,TEV,LETL,\N,\N,\N,airport,OurAirports,"40.403, -1.2183"
11881,Blois-Le Breuil Airport,Blois/Le Breuil,France,\N,LFOQ,\N,\N,\N,airport,OurAirports,"47.678502, 1.20884"
11882,Trento-Mattarello Airport,Trento (TN),Italy,TN0,LIDT,\N,\N,\N,airport,OurAirports,"46.0214, 11.1242"
11883,Alessandria Airport,Alessandria,Italy,\N,LILA,\N,\N,\N,airport,OurAirports,"44.925201, 8.62513"
11884,Biella-Cerrione Airport,Biella (BI),Italy,\N,LILE,\N,\N,\N,airport,OurAirports,"45.4953, 8.10278"
11885,Vercelli Airport,Vercelli,Italy,\N,LILI,\N,\N,\N,airport,OurAirports,"45.310233, 8.417935"
11886,Casale Monferrato Airport,Casale Monferrato,Italy,\N,LILM,\N,\N,\N,airport,OurAirports,"45.111198, 8.45603"
11887,Varese-Venegono Airport,Varese,Italy,\N,LILN,\N,\N,\N,airport,OurAirports,"45.742199, 8.88823"
11888,Novi Ligure Airport,Novi Ligure,Italy,\N,LIMR,\N,\N,\N,airport,OurAirports,"44.779999, 8.78639"
11889,Sarzana-Luni Air Base,Sarzana (SP),Italy,QLP,LIQW,\N,\N,\N,airport,OurAirports,"44.088001, 9.98795"
11890,Câmpia Turzii Air Base,Câmpia Turzii,Romania,\N,LRCT,\N,\N,\N,airport,OurAirports,"46.50230026245117, 23.885900497436523"
11891,Mărculeşti International Airport,Mărculeşti,Moldova,\N,LUBM,\N,\N,\N,airport,OurAirports,"47.862701416015625, 28.212799072265625"
11892,Cahul International Airport,Cahul,Moldova,\N,LUCH,\N,\N,\N,airport,OurAirports,"45.8437995911, 28.263700485199998"
11893,Tiraspol Airport,Tiraspol,Moldova,\N,LUTR,\N,\N,\N,airport,OurAirports,"46.868099212646484, 29.590599060058594"
11894,Batajnica Air Base,Batajnica,Serbia,BJY,LYBT,\N,\N,\N,airport,OurAirports,"44.935299, 20.2575"
11895,Rubelsanto Airport,Rubelsanto,Guatemala,RUV,MGRB,\N,\N,\N,airport,OurAirports,"15.991999626159668, -90.44529724121094"
11896,Coronel Enrique Soto Cano Air Base,Comayagua,Honduras,XPL,MHSC,\N,\N,\N,airport,OurAirports,"14.3824, -87.621201"
11897,Upala Airport,Upala,Costa Rica,UPL,MRUP,\N,\N,\N,airport,OurAirports,"10.8922, -85.016197"
11898,San Nicolas De Bari Airport,San Nicolás,Cuba,QSN,MUNB,\N,\N,\N,airport,OurAirports,"22.756099700927734, -81.9208984375"
11899,San Julian Air Base,Pinar Del Rio,Cuba,SNJ,MUSJ,\N,\N,\N,airport,OurAirports,"22.095300674438477, -84.1520004272461"
11900,Dawadmi Domestic Airport,,Saudi Arabia,\N,OEDM,\N,\N,\N,airport,OurAirports,"24.4499, 44.121201"
11901,King Khaled Air Base,,Saudi Arabia,KMX,OEKM,\N,\N,\N,airport,OurAirports,"18.297300338745117, 42.80350112915039"
11902,Riyadh Air Base,Riyadh,Saudi Arabia,XXN,OERY,\N,\N,\N,airport,OurAirports,"24.709800720214844, 46.72520065307617"
11903,Jam Airport,Kangan,Iran,KNR,OIBJ,\N,\N,\N,airport,OurAirports,"27.820499420166016, 52.35219955444336"
11904,Hamadan Air Base,Hamadan,Iran,\N,OIHS,\N,\N,\N,airport,OurAirports,"35.21160125732422, 48.65340042114258"
11905,Payam International Airport,Karaj,Iran,PYK,OIIP,\N,\N,\N,airport,OurAirports,"35.776100158691, 50.826698303223"
11906,Ahmed Al Jaber Air Base,Ahmed Al Jaber AB,Kuwait,XIJ,OKAJ,\N,\N,\N,airport,OurAirports,"28.9347991943, 47.791900634799994"
11907,Rayak Air Base,Rayak,Lebanon,\N,OLRA,\N,\N,\N,airport,OurAirports,"33.850799560546875, 35.987701416015625"
11908,Mirpur Khas Air Base,Mirpur Khas,Pakistan,MPD,OPMK,\N,\N,\N,airport,OurAirports,"25.6825008392334, 69.07279968261719"
11909,Minhas Air Base,Kamra,Pakistan,ATG,OPMS,\N,\N,\N,airport,OurAirports,"33.8690986633, 72.4009017944"
11910,Rafiqui Air Base,Shorkot,Pakistan,\N,OPRQ,\N,\N,\N,airport,OurAirports,"30.758100509643555, 72.28250122070312"
11911,Faisal Air Base,Karachi,Pakistan,\N,OPSF,\N,\N,\N,airport,OurAirports,"24.87420082092285, 67.11849975585938"
11912,Mushaf Air Base,Sargodha,Pakistan,SGI,OPSR,\N,\N,\N,airport,OurAirports,"32.04859924316406, 72.66500091552734"
11913,Qayyarah West Airport,Qayyarah,Iraq,RQW,ORQW,\N,\N,\N,airport,OurAirports,"35.76720047, 43.125099182099994"
11914,Al Sahra Army Air Field,Tikrit,Iraq,\N,ORSH,\N,\N,\N,airport,OurAirports,"34.67319869995117, 43.542999267578125"
11915,Tall Afar Army Air Field,Tall Afar,Iraq,\N,ORTF,\N,\N,\N,airport,OurAirports,"36.28310012817383, 42.40299987792969"
11916,Al Taji Army Air Field,Taji,Iraq,\N,ORTI,\N,\N,\N,airport,OurAirports,"33.52389907836914, 44.25669860839844"
11917,Ubaydah Bin Al Jarrah Airport,Al Cut,Iraq,\N,ORUB,\N,\N,\N,airport,OurAirports,"32.481998443603516, 45.75709915161133"
11918,Nenana Municipal Airport,Nenana,United States,ENN,PANN,\N,\N,\N,airport,OurAirports,"64.54730224609375, -149.07400512695312"
11919,Wasilla Airport,Wasilla,United States,WWA,PAWS,\N,\N,\N,airport,OurAirports,"61.5717010498, -149.539993286"
11920,Gangshan Air Force Base,Gangshan,Taiwan,\N,RCAY,\N,\N,\N,airport,OurAirports,"22.782499313354492, 120.26300048828125"
11921,Asahikawa Airport,,Japan,\N,RJCA,\N,\N,\N,airport,OurAirports,"43.79520034790039, 142.36300659179688"
11923,Utsunomiya Airport,,Japan,QUT,RJTU,\N,\N,\N,airport,OurAirports,"36.51449966430664, 139.87100219726562"
11924,Jungwon Air Base,,South Korea,\N,RKTI,\N,\N,\N,airport,OurAirports,"37.029998779296875, 127.88500213623047"
11925,Ie Jima Airport,Ie,Japan,IEJ,RORE,\N,\N,\N,airport,OurAirports,"26.7220001221, 127.785003662"
11926,Allah Valley Airport,Surallah,Philippines,AAV,RPMA,\N,\N,\N,airport,OurAirports,"6.366819858551025, 124.7509994506836"
11927,Bislig Airport,,Philippines,BPH,RPMF,\N,\N,\N,airport,OurAirports,"8.19594955444336, 126.3219985961914"
11928,Mati National Airport,,Philippines,MXI,RPMQ,\N,\N,\N,airport,OurAirports,"6.94936990737915, 126.27300262451172"
11929,Presidente Néstor Kirchner Regionsl Airport,Villa Maria,Argentina,VMR,SAOV,\N,\N,\N,airport,OurAirports,"-32.3201, -63.22663"
11930,Chafei Amsei Airport,Barretos,Brazil,BAT,SBBT,\N,\N,\N,airport,OurAirports,"-20.584499359131, -48.594100952148"
11931,Base de Aviação de Taubaté Airport,Taubaté,Brazil,QHP,SBTA,\N,\N,\N,airport,OurAirports,"-23.04010009765625, -45.51599884033203"
11932,Barriles Airport,Tocopilla,Chile,TOQ,SCBE,\N,\N,\N,airport,OurAirports,"-22.14109992980957, -70.06289672851562"
11933,Cochrane Airport,Cochrane,Chile,LGR,SCHR,\N,\N,\N,airport,OurAirports,"-47.24380111694336, -72.5884017944336"
11934,Chañaral Airport,Chañaral,Chile,CNR,SCRA,\N,\N,\N,airport,OurAirports,"-26.332500457763672, -70.6072998046875"
